

ID,X,Y,Z,Yaw,FINAL
27,0.2372306512899169,0.008360572136620018,0.9248593175775264,1.553935739239986,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06604377784083984,-0.258412258807593,0.9691021288554994,-0.6200916864308567,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
26,0.2451740098125778,-0.25128913254000135,0.9750338873713077,1.3563370170443088,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
28,-0.0649773860412556,0.008380991215130168,0.9321846304615303,3.043844519202652,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
27,0.23838001836702552,0.008360572136620018,0.9248593175775264,1.4612040485958666,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,FINAL
27,0.23838001836702552,0.008360572136620018,0.9248593175775264,1.4612040485958666,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
25,-0.0630155885618059,-0.260137880689778,0.9698518833850123,-0.6200916864308567,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
26,0.24733754325085794,-0.25410122225622056,0.9750338873713077,1.3577341786171044,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06258219687808758,0.005651194624749055,0.9427714254609458,3.043844519202652,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
27,0.23838001836702552,0.004769638228728127,0.9248593175775264,1.553935739239986,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,FINAL
27,0.23838001836702552,0.004769638228728127,0.9248593175775264,1.553935739239986,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
25,-0.05947712401785233,-0.2615838070947589,0.9697979788985813,-2.167052951180267,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
26,0.24997491517308923,-0.2576113231909436,0.9750338873713077,1.3563370170443088,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06077545158086641,-0.0008189003139772289,0.9427714254609458,2.728125259331767,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
27,0.24250116929568846,-0.000292755128750215,0.9310674360980398,1.4612040485958666,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,FINAL
27,0.24250116929568846,-0.000292755128750215,0.9310674360980398,1.4612040485958666,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
25,-0.05943067252224015,-0.2670038366528928,0.9698518833850123,-2.167052951180267,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
26,0.25194721522606217,-0.2640540082631827,0.9744247353891846,3.017642702685526,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
28,-0.0588404661265911,-0.005437213128306585,0.9427714254609458,2.728125259331767,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
27,0.24391230379101198,-0.005564143270186908,0.9310674360980398,1.4977571535722007,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,FINAL
27,0.24391230379101198,-0.005564143270186908,0.9310674360980398,1.4977571535722007,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
25,-0.05570789341825779,-0.27073471243710495,0.9697979788985813,-2.167052951180267,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
26,0.256325594840505,-0.26837770359101093,0.9744247353891846,3.017642702685526,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05459468539901407,-0.008688186483979775,0.9427714254609458,2.728125259331767,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
27,0.24832362487224505,-0.007915877775029733,0.9310674360980398,1.1096615779090302,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,FINAL
27,0.24832362487224505,-0.007915877775029733,0.9310674360980398,1.1096615779090302,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
25,-0.0510424428933397,-0.27493409942604374,0.9697979788985813,-0.25626268456771084,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
26,0.2602701459228898,-0.2729818816987236,0.9734498978112325,3.017642702685526,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05041622811519742,-0.013454652945018972,0.9429490006985631,2.2507987989171796,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
27,0.25018640022464056,-0.01309019325027724,0.9308192144344006,1.4977571535722007,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,FINAL
27,0.25018640022464056,-0.01309019325027724,0.9308192144344006,1.4977571535722007,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
25,-0.048119431632028115,-0.2757699397510304,0.9689846399446024,-0.2246966264295087,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
26,0.2629582356408906,-0.2743080309036502,0.9734498978112325,2.9871527736181496,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
28,-0.04772928699875011,-0.01465418554427744,0.9429490006985631,2.1686374878502686,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
27,0.2512133477945322,-0.014256781746429368,0.9308192144344006,1.1096615779090302,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,FINAL
27,0.2512133477945322,-0.014256781746429368,0.9308192144344006,1.1096615779090302,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
25,-0.048119431632028115,-0.2762389704419079,0.9689846399446024,0.3222193764593758,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
26,0.2629582356408906,-0.2755142746021661,0.9727248452279676,3.006870002804827,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
28,-0.04772928699875011,-0.018010989615279364,0.9429490006985631,2.1686374878502686,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
27,0.2512133477945322,-0.017256658804317083,0.9308192144344006,1.0496814301108828,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,FINAL
27,0.2512133477945322,-0.017256658804317083,0.9308192144344006,1.0496814301108828,"['Starting Time:', '15:35:41']"

ID,X,Y,Z,Yaw,ORIG
25,-0.048119431632028115,-0.2806339015335883,0.9689846399446024,0.3222193764593758,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.2629582356408906,-0.27707554343894825,0.9721415722053909,2.9991395711536533,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.04772928699875011,-0.019042205011856005,0.9429490006985631,1.0666233873655584,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.2512133477945322,-0.018173363722241404,0.9309269506061385,1.0369231704723598,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.2512133477945322,-0.018173363722241404,0.9309269506061385,1.0369231704723598,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.052375244019132926,-0.2806994189051313,0.9693450700449943,0.15850701951950574,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.2592815341131719,-0.2771861587330879,0.9644113443603124,2.9991395711536533,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05241215479959239,-0.019794001927914247,0.9429490006985631,1.0666233873655584,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.25031097104338046,-0.018603820007638574,0.9317245083782776,1.0369231704723598,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.25031097104338046,-0.018603820007638574,0.9317245083782776,1.0369231704723598,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.05485052922749867,-0.28374315662461475,0.9694762711436823,-0.2246966264295087,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.2554431428770206,-0.2772153471863307,0.9721415722053909,2.9991395711536533,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.0549469396351267,-0.01999408536002648,0.9362306840942931,0.9358331855000118,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.2500395816204552,-0.019087192796855387,0.9317245083782776,0.22479114491868624,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.2500395816204552,-0.019087192796855387,0.9317245083782776,0.22479114491868624,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06045887703226714,-0.28413740733243,0.9700854181490893,0.0858327826340222,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.24407070222268662,-0.27728882740773503,0.9721415722053909,2.9991395711536533,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06267799106428719,-0.024274520203725194,0.9362306840942931,0.9358331855000118,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.24207228902331535,-0.024270592065247114,0.937195860426576,0.22479114491868624,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.24207228902331535,-0.024270592065247114,0.937195860426576,0.22479114491868624,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06894187620281592,-0.29553170597127826,0.9700854181490893,0.05662269939766606,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.24227887694959482,-0.29167871524554106,0.9721415722053909,2.1178793298459366,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06897453689789206,-0.03454631742421015,0.9364723782396108,0.9358331855000118,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.23470754491599188,-0.033103936868996785,0.9424356263184862,0.22479114491868624,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.23470754491599188,-0.033103936868996785,0.9424356263184862,0.22479114491868624,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06894187620281592,-0.3070137298735503,0.9694762711436823,0.05662269939766606,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.24144246480612142,-0.3016391041618933,0.9721126929737376,2.1178793298459366,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06897453689789206,-0.04373179510869983,0.9364723782396108,1.9857543590160258,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.23437819759870163,-0.04272857625006979,0.937195860426576,0.22479114491868624,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.23437819759870163,-0.04272857625006979,0.937195860426576,0.22479114491868624,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06894187620281592,-0.3134217365876124,0.9694762711436823,0.05662269939766606,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.24144246480612142,-0.30837489327528117,0.9739832889188724,2.1178793298459366,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06897453689789206,-0.05182748996687125,0.9364723782396108,1.9857543590160258,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.23437819759870163,-0.050918615284165324,0.937195860426576,0.540531926108845,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.23437819759870163,-0.050918615284165324,0.937195860426576,0.540531926108845,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06667376153827229,-0.3134535983256201,0.9701250931847861,0.0858327826340222,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.24227887694959482,-0.3134784734977853,0.9721126929737376,2.652493265132385,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.0663055774806719,-0.05465903538870003,0.9364723782396108,1.9857543590160258,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.23470754491599188,-0.0528503945856993,0.9392145061791257,0.540531926108845,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.23470754491599188,-0.0528503945856993,0.9392145061791257,0.540531926108845,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06401490484744872,-0.31457421486523757,0.9701250931847861,0.05662269939766606,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.2450914759817111,-0.3134784734977853,0.9739832889188724,2.652493265132385,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06376171417012833,-0.05465903538870003,0.9427686058534034,2.167090593217434,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.24071298391045023,-0.0528503945856993,0.946931444277278,0.016569869794389444,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.24071298391045023,-0.0528503945856993,0.946931444277278,0.016569869794389444,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.059716238731416786,-0.3134535983256201,0.9686233933749057,-0.3008345783675077,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.24993499070926106,-0.31333591376597875,0.9739832889188724,2.652493265132385,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.057944894288935046,-0.05465903538870003,0.9420962501123318,2.167090593217434,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.24301389782726723,-0.0528503945856993,0.946931444277278,0.016569869794389444,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.24301389782726723,-0.0528503945856993,0.946931444277278,0.016569869794389444,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.05695059755268819,-0.3134217365876124,0.9686233933749057,-0.3008345783675077,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.25377658329858543,-0.31333591376597875,0.9753065704638619,2.2403854758448185,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05611037322751634,-0.05421163809267528,0.9420962501123318,2.167090593217434,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.24820619046966036,-0.052691738801608455,0.9474458633757332,0.6548116578484313,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.24820619046966036,-0.052691738801608455,0.9474458633757332,0.6548116578484313,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.055908899697059006,-0.3120978414201194,0.9701250931847861,-2.1595696089657626,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.25377658329858543,-0.31006639412196124,0.9753065704638619,2.2403854758448185,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05611037322751634,-0.05077079159190485,0.9420962501123318,2.167090593217434,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.24820619046966036,-0.049894995699207474,0.9487051054520935,1.6669791186302796,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.24820619046966036,-0.049894995699207474,0.9487051054520935,1.6669791186302796,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.055908899697059006,-0.30830415530295124,0.9706971350124519,-2.163928347329366,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.254005634997417,-0.3058078998707388,0.9767673301103689,2.1359845283364933,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05611037322751634,-0.047316449419231764,0.9440633256163314,2.167090593217434,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.24820619046966036,-0.04738322291422208,0.9487051054520935,1.6669791186302796,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.24820619046966036,-0.04738322291422208,0.9487051054520935,1.6669791186302796,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.055908899697059006,-0.3067547350301307,0.9706971350124519,-2.163928347329366,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.254005634997417,-0.30571576299510556,0.9785952814525901,2.139060967913535,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05730456876879083,-0.046632143218852416,0.9443223055259842,2.0827275903100664,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.2472796026562945,-0.04453201535834554,0.9507007969787415,1.6669791186302796,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.2472796026562945,-0.04453201535834554,0.9507007969787415,1.6669791186302796,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.05777132291677264,-0.3057665641918823,0.97072246755403,-2.1595696089657626,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.2510059828586012,-0.3018890643576546,0.9915595035777741,2.1426120060159897,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06062406788284563,-0.04520833793052169,0.9476465994242371,2.0827275903100664,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.2439066449465471,-0.042747809003217146,0.9507007969787415,2.0008050692456862,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.2439066449465471,-0.042747809003217146,0.9507007969787415,2.0008050692456862,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06252484331116194,-0.3057665641918823,0.970875286791882,-0.35651491295626353,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.24828455515375517,-0.3008373597547186,0.9915595035777741,2.1417804542045857,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06364891781284361,-0.042212388627311165,0.9608542432662318,3.7427163150284026,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.24212506934826625,-0.04172496462720758,0.9529914412286581,1.6324930598301703,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.24212506934826625,-0.04172496462720758,0.9529914412286581,1.6324930598301703,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06630740829316684,-0.3024152874643394,0.971496489727805,-0.27605579253425017,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
26,0.2444918060658397,-0.2980133083109655,0.9915595035777741,2.1417804542045857,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06754262069516319,-0.04011061595671093,0.9608542432662318,2.0827275903100664,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
27,0.23726421794976144,-0.038274736194653235,0.9529914412286581,1.6324930598301703,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,FINAL
27,0.23726421794976144,-0.038274736194653235,0.9529914412286581,1.6324930598301703,"['Starting Time:', '15:35:42']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06780961715064855,-0.3024152874643394,0.9859129183623284,0.19938376407460962,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.24296842614545824,-0.2980133083109655,0.9913697224902818,2.1417804542045857,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06815617595784214,-0.04011061595671093,0.9608542432662318,2.0827275903100664,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.23726421794976144,-0.038274736194653235,0.9643837016620962,1.6347954030799299,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.23726421794976144,-0.038274736194653235,0.9643837016620962,1.6347954030799299,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06780961715064855,-0.3047000987949932,0.9859129183623284,0.19938376407460962,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.24296842614545824,-0.2980133083109655,0.9913697224902818,2.1417804542045857,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06815617595784214,-0.04011061595671093,0.9608542432662318,2.068345701742421,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.23684922986309895,-0.038274736194653235,0.9529914412286581,1.6347954030799299,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.23684922986309895,-0.038274736194653235,0.9529914412286581,1.6347954030799299,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06780961715064855,-0.30604670946493556,0.9859129183623284,0.19938376407460962,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.24296842614545824,-0.3002027328604355,0.9912602012118462,2.1417804542045857,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06754262069516319,-0.04286081053282743,0.957781220853589,2.068345701742421,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.23726421794976144,-0.041683516458454,0.9515522834717134,0.8514536498399603,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.23726421794976144,-0.041683516458454,0.9515522834717134,0.8514536498399603,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06664385871292018,-0.3050111635017049,0.9836406723467449,-0.36099312878035633,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.24436344966873177,-0.3055936227759837,0.9908372355081553,2.1417804542045857,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06575581940772576,-0.04543589169540522,0.957781220853589,1.897592152400076,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.23923032173246012,-0.04425647354842325,0.9500071413406742,1.6347954030799299,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.23923032173246012,-0.04425647354842325,0.9500071413406742,1.6347954030799299,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
25,-0.06255784726527808,-0.30604670946493556,0.9836406723467449,-0.36099312878035633,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.2473923247292578,-0.3055936227759837,0.9897477565095519,2.789576938038142,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06294110626919174,-0.04543589169540522,0.96239551239879,1.897592152400076,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.24002666361928657,-0.04425647354842325,0.9515522834717134,1.6347954030799299,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.24002666361928657,-0.04425647354842325,0.9515522834717134,1.6347954030799299,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
25,-0.05970457673276507,-0.30604670946493556,0.9836406723467449,-0.36099312878035633,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.2515193914395518,-0.3055936227759837,0.9908372355081553,2.132280253510324,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.06062406788284563,-0.04543589169540522,0.957781220853589,1.8910197075198258,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.24362696852496565,-0.04425647354842325,0.9500071413406742,0.8514536498399603,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.24362696852496565,-0.04425647354842325,0.9500071413406742,0.8514536498399603,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
25,-0.058745357403372264,-0.30519604120573773,1.0012889326043104,0.016405842735573193,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.25178438844068346,-0.3036752784683984,0.9904505139313199,2.789576938038142,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.0587358361043419,-0.044741354998776114,0.9622807383031241,1.8910197075198258,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.24396391667379105,-0.04335666531832534,0.9499938992382663,0.022377769648998336,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.24396391667379105,-0.04335666531832534,0.9499938992382663,0.022377769648998336,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
25,-0.058197580710509435,-0.3050111635017049,1.0012889326043104,0.12124813112894575,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.2517895069976357,-0.29859390369739636,0.9908372355081553,2.033818014486826,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05683050188654108,-0.036955700681026445,0.9622807383031241,1.8905583100413756,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.2449779499199393,-0.036215626972217245,0.9499938992382663,0.10412886868106384,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.2449779499199393,-0.036215626972217245,0.9499938992382663,0.10412886868106384,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
25,-0.05794305503548485,-0.30125374487531853,1.0014959754474375,0.13176562989556287,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.2522191012635267,-0.2904807441422662,0.9937222666937311,1.2082169087791692,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05657719659373474,-0.031521730870005746,0.9605687470371969,1.676196074475967,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.2449779499199393,-0.030585834555758713,0.9498123710100396,-0.44145262525937445,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.2449779499199393,-0.030585834555758713,0.9498123710100396,-0.44145262525937445,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
25,-0.05768852936046027,-0.2973114485448993,1.0017030182905646,0.12124813112894575,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
26,0.2522191012635267,-0.28901392912034146,0.9937222666937311,1.2082169087791692,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
28,-0.05657319941979872,-0.02925903328903616,0.9605392325805936,1.2330023979127742,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
27,0.24418027259267472,-0.028992477565783683,0.9468619734722932,-0.5393345633343974,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,FINAL
27,0.24418027259267472,-0.028992477565783683,0.9468619734722932,-0.5393345633343974,"['Starting Time:', '15:35:43']"

ID,X,Y,Z,Yaw,ORIG
